ФИО;Факультет;Специальность;Число баллов
NNPLGEVJDWHNJEYJESMRJLWGKMZNNCTFNTSGIJHRQJBWARQIRNEG;OKHVFZVJAHWZQELDMOSGJJRTJTCO;COZZRONWXKHJCNOVUJKDLFYSMW;123
QCJVZQHQYSCTIHIIIMCN;EKSBFQLAOVMQRZNHUJWADTNRSYTSPHMKSZEMXPNSLQZZRVTSW;VZJYJNYODADKEGQOVZDGQFUHUOZJBKUAYDCBXB;123
QIGQOAAJFYHTXVFYVXSGJCLBBOBFVABXWWMC;SCSQEHMGPYKLDISVFDIYWWOSPNIDMPUPHUXOBZOWDNPMAPX;OZOOSKHLZFXGBSVSQWQAGLNXCBVSIB;123
QYQYAAIJSCRPEDXTFNXOBUFVRDMXAYFGLFIWZDEG;PNMAJMOOBVANDSXEOWZT;TIDSGQCXUM;123
TVDCNVFLGSMBKZVGZRSCOIVAAALXXUGKBQDSNQOJVJNXNM;MRWOGGHIXEBHVJOHIYHGTQJSKFHYQKFNAZGHXTOXIBNGXHJ;CTSRSZBEFQTLFYBQMWLLDTLPOTVLYQOWUKULPKXDPUHWFJQLYWAC;123
ZOZFXQKBLOWWKOULJMMQCOQWBDIZLRSEHCRIGAGKBJWPSGWVLAQ;ZOKDJZPQVJYPGJWOY;PFBITIPXAOPDRPNSRDOLBERGLARQNKXGGWNEOAQWHDEGFGEHHPYQE;123
AMGGARAWTLUHHUIYBWPRZWDYBIFDZIPJZVRJCTXPSWJQZDWYJC;XNRGWZRPIGRQNMZP;VCACFRUKWL;122
BOKWZEJGHFWNHZFUBQIWWBHHQFETYUOUQTXGTTLYZEQHMCRXFV;KRMUJDJXERFFSALOTHXCSUBVRYGIM;WBRZDDUBBSTTFCKYKXOXZXOHAJISIPDIKER;122
CCNDUGGDEQHTUXMGACIXHEDNXXEAMQZDHYDFKFQEALBPTUBTSUSX;VIXGAGAUKEYSQHEGTJKFVNKLLQCGCSVLADRROKQ;LQYSDIEAQXVJWSPNOLFHAUIPKVNKJEWADDEWTCVSJADXBIQOKDSBQMTNULK;122
CLUTHEFAHSVOYRWUTXYXJBVEEZGE;QXAUNLGICBHCJQLTZAXQLWGCAGDSQ;TUJOXEOQAMUBXRAWDNO;122
DQAIRAERGZAPGANUBGDQVOWVZOYJHINSEPAOZPWFDTIIKMIMSO;KRJQCZEWMULXJRJTKPMTB;FXWJYFQCCALWJJRDSTOMNISMLOMPOSGUGQPCUBJUGMP;122
DULUMLBSMLDVSHU;XXHNIVFCALMJRQLJQURSSVDXPJFDJSTIHQ;GXRHKMCGIUZWLVCFBNSXHHEK;122
FYPTFODRSSXPXOUIOHCHOFXJUTGCNTTPSBEYZIDWEYJXMJDTLFAX;XJUWYDACFUQFHMBJLFUERSRBEMHGUGGSCWWIZQKBHJXENBNHRYWP;XVBXPMSYKA;122
HAGXEQCRDGCQEI;EPUCDMPYKCSENYYJZEOKNRXVQVPOFVOGBZIOAYPJELFIUESANHRKEOJSPD;FVDOWWRLSAT;122
HJZNQALCUYKNZPJWIEFGGHSNJHGEGSJSQNHTCRKXWNG;HJFRNFSRRIOBOSYXMMTHJRTCMJAQUVJLRHVWULDRIRBGEDI;ZKWJUDUABIBXZ;122
ICJAVMRFWRODYHX;PSYLURPUOASGRYWBBMGWXK;TWTMISKELERNOABWTNELQAGZ;122
QLRHVISDXWXDJYRLKTDYUSNWDUNGGKOAXQZFULH;MBKIVIPNNOIIVZKVWBNXYJSNEIJMRMBLYLXWTJXAHNSTZBXBWLHVFILHGVT;OFSOHLUCJDRQXTELCCYLRRYJZFTTVTPULRJJPYUGUGBYESXHZ;122
ABSSUZNEZBFWPVBKTGBQRJQKIQXDFHBPIJAUKUPKDGL;TEENPPKJOCGKCCSCHDGFKDNOSEDCFOVFAIQFATPWDHOICYDIDZHVINICK;MLJYAJRQMESJCTATGKIROXBHKUFFLW;121
AQDXAXXKLAVCCQWKGJFFJKRRZHSTNL;PCJYMKWTILBTGBZNSVJCZVKXSQHPDZRHTNLQNE;FUCFEFQAKZDZ;121
BCTLLPBUURA;RNAWGWFGWAQSLTQZIZVCJKRETYIZECVPQGINRZTG;GCVCTEREOWVYSIQLTGUMDLRGROJWTVIAMZQBO;121
BGJSYMMVWGXIZNMUNZ;ZZMKTMBLOIFTTGWXBIDIAJ;BXYRGASGFGRRPCPHCXGIBWQYFCLYIEAPQS;121
BJKZOUZMWSKVFKZB;ARMMTOOQPWRAGANDCBIJMTAQLSQPTUERSWFAQQXOTFXOCQAEVPJYBOEJS;HZAXIKVTLKNCJXHUYYDBDEJBHIUI;121
CEFASFRARKBAKGWRJRTNXKFLWXPFQTMRCWOBKTLQXDCBPEVPIZC;HVGSSVTPYHDHHDTLMXDDQWFTVFDQWKCHNCLXXILHYVWFPAHNRCKWO;LXOYQZZMEDCG;121
DCOYSLDUMESKEIXYKUJRIWBJMQ;PUPTHGOHZHVMWMHZSHKTJAWVIJDDQZDFRAMJYLYSSNJZFXVEJSKATOGNLN;IJQATPVDHOGZVJMNYDCJJGZENMTBXLCXPC;121
EEQAQTHIBKNHEONWXUZUDDMOBY;KAAQBVBNEFAVYFVVPDXLPDUALCUIKJYB;XKMNCVTHGGPDWDXLILUWAVMSOUQTZDGOVNQRANYKNXDNKWKDNTQYTCOWDKK;121
GLPGPQVEWSSA;YSVIGZCFVAEWPZPFHRMBCPENFQGCVXT;UWUDOZSFNUPJBOEGJECHSOLCKPNLTEVKRGIQHZ;121
HDHGEKNKWLYDEJIGGQBARXTTJXCCUINPIPJXIAOTM;AGBZCDKONFFGVMSNJPZFOGEMVMXWINCTMM;OPEMHTQTDIDKLTIINVSQUPQLVBGILEREBD;121
IDYYYNJIWRPUIOTGWOOPXNETAMJXVWQYWQCJ;XDURHSJHLIUIFOMKVNVZLSEROADTRIMIWFXIEJKNYVORZY;DEAOGBLOHDTIXZSWZOEKGJCS;121
JRJYSIDRWUYUYQFSMPRR;KNHJURXDSNLWPFTEWBZAKWSWXPEPIC;ZKFHZSRHIJQVDVKVBJEEQJLXSGSOIEXSMARIVWXOLTTPOKJSLRZIYN;121
JYDBZJTVZEXTBWHMYYVWBIFWTIEANKUZRUHWHAQAJZNAPHKUUFYQYZ;HPRAHEYNCGPTMPRRAANCHQCPLXJAVPXLKEVTKA;LIRQFHMHGJAITPNNUDUVUIEZUMBGKWZVZAMAKERHYLS;121
KGMPVUZIDYCINZTXFOVJLGKVPBSFJPGHV;USRYCRKQYWDCVOJSTBOYXHNEQ;YOLQSZOKHSSSUPMQKEOLWTJEK;121
LAGREIGODVRXFAZKVAG;ZOKQVCHQEYAHNAVUZBFECLVGWUSGLZYSOZGCDOQUS;ICCHZAWBTJXDZCEVX;121
PNTCDHTQBXJLQNEIFOWKUMTYXTXKWFFCTADCUUU;RXOFIGZUEHK;YYDQKGHOBHSWLTIXBGRJYNUQMYJCFJPUZK;121
PUGIBFOLPZGTPKNGQNEMYVTDPIKHFLRNUIMUSEMZXBYAHPIYCYNZH;QVGSYPWIJHL;STSHLOQYRVQRQRPVYMFEPSOEBOULQIIQRJRTIDVT;121
QDMNLLXTNKSBLOQMVRPQVDHUHJLUYUOMJU;PMHTOHMNLLAOJRQQNQJWGWTFQMRCAFFWBURGDTBCLOGVJQONKFKBQGBI;DEQOZDZJOUP;121
UQASVEGTZLKFFTHSGXLXOELSDSKPVKQSVUZMRDNDZATUCAGKUSE;HFHLOAYFZSIKVHUROFNO;IDJRLYGKFQYTNZWTXPTRTBGPWVOJNOSSXLE;121
XHYNDEUHDKGTFLWVXXKLWHFNHEWVRZD;NEYIJQJQYNKEWKKCAUXWFKPBCQGWBVMM;QGJTTSCQBGAFQFGDNTJZX;121
ZWXENJDEZWIFEDFKZMK;LMAYAFUPZEIUFAYGKURSHBDYEEKUVFWGIDWZDWRK;OIJTDVCAEXHQQKFAQXFQVXZUYLHPBUSRCBWIDMPRCLZRUFSMNPSQUSPFC;121
DBMUEQUJATXHICVRBTVKEYECHGFMANCDXYBMZQUJEVPAKXJZDNESBQEUOK;LIZOIHEGTYAWGNENCNOUVNSLPBIWXSFJ;QEWXSYNEYWNLKTABTSPUZLQQRBTKDEAXUHISJJC;120
DCQJGAOLFDKIUBSVANXRFNEHEMDNANYNEFMNGYAURXLDBWYDLBTRKRP;VGIBPQCBQZXVMKUPHTOYGMVGLQKORLPONYHXRDTBLFRDQDFGEBULQ;FBGNAHCCCVQ;120
EQULUWGGEEWULFEKOBICTSQ;FZZJTNNVGSDNNEPTCSKMDPVKHJUZSNTRTC;DXPXLGEAVPQYLDZWZAMHEMCXLEWHUJTZZO;120
FJHTSCWHIHGFEQOZYVDGMBOQZKXC;YVWHMWEGBHKAOEMFLCRFMZKUCUKQRPPHNEBWUMTVRIHZRNFBMWJARTM;KFDHRSCFVAMJELDVXAHBKFHWGXHKAHT;120
LDLDFEBDQLAWZXJHVDBCIVVRVYCKLUTGEGJBNXABFRJJBXQTQ;QPQPKCJXHXQKVEV;DSSCNQDPLJZCIKOAJVRFUPIYT;120
MMNVTTMCZVEMEUYSDLNEVEBWQAFLLHPUZUIRZDA;TMFLAHPVPYHBAULKLZIQUSTGPTWWJ;EUEZFVWYZWMUTBFENFMUQXURGSUE;120
OFTVDESRSOXXSVDOND;NGVZMEQBOH;ILAMPQGBBCHVESXOWSCSHBGUBIIJRXFKGVJXBASPEER;120
OXNTBAHRDEFXCUCREIOEISJINTEDVOWPE;YEJTVFYNDBHCEEMFDXBGFAZ;ADCIVUSLVVNWCTSDQCBKRHTRQIWWH;120
QDPCSMGBMZXQWSMXSDKUACBKSNRICWPOSOGTWGJ;MRCGSOVSFKKGHYBKRKMUVUXE;JYPNCORXSOWJALQWQPENTDWVVMCXXIIKXYXPCKE;120
RSETFYRHKVUVPQNFBZVTEBFMDYBNLWBVNODPGINDYLXTJADTFEOUPUQF;NEIVTZXCZLSLIUYP;TXAQQYXKRPVMIYPXAZAP;120
SZUYBAVAAWYQMNC;RVKECOVNLUBYTDYBHZPDMCIRCHROGVZIRZTEQHBJIFJGUVVLTGJFREHXI;OINFTARBLZNDAZKALCGHXMJALPEQEODGYLUEHTCFSLWDDOHYAVU;120
UQXTJODEWUGJYAWIDAAPSFFALJHELGAIJCEOFMMQBHA;ZHCYFHFZZKJASHDJOWSJLVEGU;DROWZSHJDOZBHHUUPKFQJEIERTJQHCKNNGCUOHOVZCINQKSYSM;120
WHVCSHNJFWGLBHDECLOIVJSHYELACUOWEQMIFXO;WILGFBSTJAEWRJVXVQNLJKRBJLFFZJPTSCFIVT;URIMFHXMMHXSZNOOHKCSWS;120
WPTSAWRBHPJHHRBTTA;WHGTCSZKDTICQAUMUQPRGHDOEHDMLRPVQPXASRNRPFNJOCVCWSPKM;FXFWKSIMHXRWKFDABDTLTPDJOKWAYDVSKWQIUMMJTVPCOPCFVXQZFOHEA;120
YNHIPYFGYUB;RRQEBJYRLVWXVUTCABMEBKNUWIYHXKRSDEV;IHNOAMQRFFMWNTHFRAXVQRGD;120
AJYXVSVXEOXQYVYWUUNBSNYPULGAHURCCRHQYUAMCLDIBCBF;USFSAAPCMKZABEPZBIPTPGJDPXSTEDICWGWRQCNXTGBWLNIMBLYKQTGJLW;HJJZGSGRGSZTMGFDJAFHHDVPKYBVTLX;119
BIYOZMQJTDMHKOJEJELMXHEDZCHS;ECIDAMEBOTNNBRWINGDQKTECQBGPGNDYAEZUBEKCPIFGICJHPKBEPUFWKS;OGIKDNKZAWEYMATSMRVLVVFJHHECRJGQJSPGXRFDKKCVSAUAKROISJL;119
BMHRDZRFRMWZIORJSIKTWULWOEACUYX;FMRBTMQORKCQIOGXUO;MJMQFQQWXMRLAVOAIXTLOLULTFFRWSENKQ;119
CQXFXLGCBVIHJGJCDGKES;PIERCLGFSIHIZRWRGGUKTLPZTUZCPXBDGUMRVH;UNVDOGQIFPEOGNMJUJALZCYWGQXFI;119
DGQWYEWQAWGIAOVQPYKLDLQEPZSYRKEUHPLAZNCAZDWOZS;UOONAQFPMUBUPMGQAOMRDBGKAWEMWCGHRP;JLYNELMOLDDZZSQAPEFGJMZDJWJUNCGKYVEWBZ;119
ECXNHOLCYPDNGVDHVDMTKLJMLVKVNSJODJOPDDFCQGSXZT;XWATNKFHMJLDYAAVR;RLKOHSPKUO;119
KESHCVRBFMPABGEQNUZLUTPZPBGI;FGGUNTTXWSFOEJFJTSJUOKBGMWYWJMFOHDCERBRFMNWLPYMAXXLZSZICEAA;ZZNGQPDUYOKQI;119
LTLRVWZJZWLLBLYHQLCBSETTNPJOC;CXGIWMAQSHLK;GYIKTBIBVVCYMS;119
QAZPIEDROIPZSSQIBECEDVCSENFTCRKZPYIIHRDUOIZLCBNBFVLNCJGN;ZCCLYRFEUTQPKG;ETRJMYBFXWAECGPUKJRJRTQCCGPLPABVUYPQDOAX;119
QQXHEWAPRMCXVVGOLTNJFELJIZGXJNGKOJEKLTGLTAX;YASTGLMSIETYWWERQBBXERMYQUFDJTPJD;LEUVJUMKAZWGAUERWETNGYPUSJJZWHDAGBVCNWBAHOTTKPTWHJCASR;119
VHTHSMKYTGCYNPZTYIIIPXUKRRTG;MBVXYDEYADWXVXQDLQFP;HADHXVQGGDDTPFMBYSGVMGDXUNHLQTADAJLQGXCYQAHDDZTN;119
YGFLEFZRLUYAHBZBRYSWWTCEVGTERLDQSKOGQYQXQOBZTSVECROUQPUT;KKFJTCCYLBLMXFTSCHZXKXKXHGUYNFMEGGQSKUYBHTQDVSGADQ;KOAUKBYMXJOYJZTKAPIZPKRRYOGHENRZWEYTRCLHRWQT;119
YYKWWFZTBFYBYGIJGJQISOZZABGAZHAQRYEGDNJVIIWVNFYOEFBXAMJJ;AYBDZLVJYNCQRZLRQWETMSKBYUULVPFUNMZCGKQERABNTLEHISQYL;DQFGYNLSCYDXSTNHJQOGZIYPBUAIASPEHIIZOOLYRYSEWAMGVNE;119
AYGRVWKMEOJ;RPXKFSZWUCYBIYRIFMUDOUZCHPFRJAFDCMMBZHBXMEVQROAFSFGJZSPNGGJ;QRHUPUPWDZOCPVOOXAZDKFZEPAYRTUMNCV;118
EGGLJYVTOALCBZBWNKTTHGYLQFPCECMNDIYAJYGCQSM;JTPRVNOJUBSLJTJRCJAJLAFOBIVWZUKJTFRYDOBFLGDZXWUVAXTYCUF;VLCBOTTEEIDVHWKMLZQ;118
ETCVEEOIYTIMBTYYWRJNZATNKNJIORPWECMZNYXNAGGMABDVOYSP;SGAEKOOFBTTQCQBNQALCWH;TJUOCDPALOLJMLAMOUFWYRDFWLDXHUAVTBIKXANUADVYCANOTMXHVFRUXS;118
FNFLKZLAETCNVRPWZZNIWOPURPJNTWIZDIH;YNZFUOZWTCXCKHXHCINFGTUWCHYYJNLQVMVLRZNRMHW;IGAVWGRAKSMBFBNVDGWDLNMSTXCNUHKHBRFHSQJECWPUIGZL;118
GMPJNERVDNAVLJKDAFKIJPPBIZSKYKPOFFDCKZDLYCANAMCFGZFLLZTF;OZOEBFFXQE;EBUQLEODGNRGFLAUMACYJQM;118
HBCUADHHJNKPQHFDQUPEL;CZIJAUCNSTLZQCJBOTMAZIDUFGNBSGADPFLUCOREUWXBIBMTQTA;MRJKPQMRILJAUOBGVURPCPHXVKPVYRRYEUFUSKWGKHJEOAMPAGJVW;118
HUMAGGZDVGTYDSGUOCLNWVXTCAVHRFNQEFASSKUSLHJIWQTHE;QQHKFOUYECLBZTFHKFSBEDLBSKDEMBYBZIXXXS;BGAGPSCTXHYNIHFRBLGAOQIBJTEBG;118
IMANXAHPSSADEDQ;AMKGCCSRHGIGYBZXOBINNJQUAKRUEYEOMYZSXWSKWOS;MPILPYWTCRIXNMYAEBJYTEQEASYEPGGLUX;118
JVFYRHWFGYYVQTSJHGDITNMQZTBYXKUKHAUJDYJKOGZSCLYMTREDWPGMNMV;RDPHCGOIUBJQGZWOUSMQENBRSTRILTHSEOAJPZN;OOQRGRSTACLANIMXHFINSIAQUKJLYKEOLWCRWWOZNPHHK;118
KPPTFQQFXDHIMTIQDPSXQWJWKGEY;TVBLZWBZFWXXHHFTDXNDQSRMDNTCJP;RZIGHTOTVEMPCWUIQCIYVGJHYPXKQ;118
OASWGOUNSSPIUTBXQTHENR;LZGRPBTWWSLUHSXIHRYHKZBLAHOQJKUCNNIJCUVUDYLBSNUGLT;EOJDOZJKUERCNYGCFPRXVR;118
ONOMMPPMNNJKHZZXBBWFRZ;WZGOCQHFSFNXMIMCVGPESBNATRZEJEBSIEOUNSSSYGGRDU;ZBQAJSNOMHHSPUKFWNMYTXBDRFKMA;118
PYFOANOVYINPZLEIRUBTPQAJQMBCFLKWBZXSSAYLBCTXGBRORXDDAHPJHU;ZVYQCKRFHGGSNFBMMGOZEXSBPDNCVLHBWJF;NJEQPYXZHAXLGAJTNVYQYFECMCHGHQWHRIMPNEMEFBLGPNJMOLDNFQKNC;118
SZZPMXACVLJJJAD;GTKZWBJSIZPKZBAWHL;YMKCBCPWKIIVMWPWMOYAINIFWUJPGPRDXYFNZ;118
UPYZMUSMUCHURRJULTMQE;TUWUWPCZJUGSXMFTHRJLHYYOKKPKU;HHETGTWRAQWUDMKWZMWBFDSHIEJEXOVALTAZRCNKZCNZBDWMFEPWCLNFB;118
YPPPSGHXAGWPGPAXJSDCFCTUOCAKMULUOJRLQPTSXY;ZHBORYFXYBRKNRJRSXBLYJULSYEAVLMSSIITROH;RVFPCQKRLBVMMFJZSCRLPMOTIMSQVT;118
YYHHBUMHDRAHMAGNXUCFHLT;LWJYHFQNDGDOGOZWWLXFNNYKVOHBREXDZMMTIDZOJGOVF;VZRRZNUDONULCQCNGPVNUAUZPVHSTEDICMBCKKHS;118
AFKYCPZHOQPZKKNXJWQGKRWAWIR;XPQIMQUHQA;SZPSVANSZTVCHRHLFTLDZV;117
ALIKARSXTVBQZILTQGVOURKGBZSJKSOODIBWL;BYFTHQRQFGYPCMWSMQTQVPQCTMUBZOYD;IFIYNWMHFXEQ;117
CWUVBOMDAPMJF;KGNPBELFTZVNEQAAIJRLEYESJLGYFRXIQGVAQZORRITNWLWWMAOKIG;XVNQLMLGFUZFDZTYRH;117
GSXGYQRVLWFZFAITYVCHYWLXZQGVHYFWYUBASZFDOJSNRXNJVOPSBB;KJHMDQJSDXLTBKWF;WMSMQGWBMIHQYAIXRFFFZGALXD;117
IZIBFJYNAVFMCDEJGXYQSSUROV;IZIHAMXUGSKCNDHNCGTYBOIUTURPALTCYRIXTKCIJWPBTRQHHHMCXA;TQLNHBUGJUKYMEPRWFRTWDOSCQIRCSDNIOEJSEQQ;117
JSITLJWIZWLHGEQRYQRSLPJJERCLGUXTEVZWAFRJXLOG;QYVXGPMNQOSEAQWDMEJUACAFVUEGNLIFHNBYBCWRQHBTGFDPENPTKM;TUVCJXCWLBCSXUNUUFEHEHABPOXUOGRISKFJEUPRJADFGEPGCYOCEZRIJ;117
JVOAIVKEIMPKIPGIOP;VSICIYLHHUZORYRGNWDQUTZXBSNMLWFOSKAVIQLCWMD;FZBDXKEUUJNWXXEUDTXIRFKYSIMAGGNOMEE;117
JXMHBWVHYIFDJVDKSHZKJKADZPRBCJEELWBMFUUXCOLPFFHKZMHNSE;RJNPULGMIDCTWRPEYPCHLKOFIONGNTPSYJAVWVBQCGUBMLEZOKQ;EYEZQQJYVGHHIFTZYFUDUHDOZGPQNUDUXCLID;117
LDGHNGZYGMRCHLQBQKWEFENNNWHHOJEQPEKQ;IOZKMKOTNCFRNUO;BZXXRUUXETJORRDH;117
MEWBBBNXTDGXLNVPGZUJLMYWUYHKP;UVTXEXULKDGSBJCJQKGKOSAIGTGRKPQBZPPKFBWOOCQDVDL;JOHDSWLRLBCLTPC;117
NRFYIKWDTCMIVRJLV;PIFGGULAIYYOPTYXKZYTKIUDDIPVCZNFDXRAMYKNRTRSWXNAE;AOCLFTLMMVVCGLKKCEMRURWDBYAUGKETZMUK;117
QNAKICNTPORUHYTQMFKCJIKEHETQVMRYLXUGRFSADBP;TYNGBFXVRMJXNZPEIVIVHXYOKJWJUREJKOWBMGZ;IYSGFULBEZQSPKPHJLWTHXNUGWANZKLBFMZJHTVTPMQRIMVBFQ;117
RCICPEPYGQTGVNWZGJWEQKKABFBS;VFFCSAIHTCGRMHEDPOEDKWMLCKAKXVAEJGVGTJHNOBA;EPADTVEVCPEIJFCTDBQTFFFXCXEXB;117
RZSCEIDMZZECFCVSIOCFH;BLURAPFDYRHLJURNATORBSEAQJZWZMPUOCANYTDLGNXNJL;PUFQZYIJSQEWFXZSQYAHDJXERAAWHNPSYMMVVVCRUSYQIPTYQUUFASWWRI;117
SLCDXGPNUMXMVFHRTQCBWKHSWNYZLGBSGCVUSNEDJCQVJWOGSOBUXYEUU;DIPSIXPINLQC;VQKSDNMPNVZMMAJIKWKBLDRHODGYFKWSR;117
VAKRDSUSUKPXULZZVDAOEFWIBSEAXSTBBPEL;GCAZHCDQSDSUZTXTRAFKICVPYYCMSVXDFFMFUXTALQWPMZMDV;TDKDZTTIVEBUHRQK;117
XBWWCAJUUVQVQLDPGSUYECGGTIMTFHEZCOJIWGTEHNYSCNWRBVDPWYA;MLGEOEZNMHXPXCOGVD;AICHJFARTFWABTLWBQBNECENJAKYASAEIIBJTIXXI;117
XMVEMEQAMONX;AEGIEMFOUNFCAAOKLJOKLROBFHCKKMTMLHETTGNEWLLLOEPPC;DHYXEBCFBMCMUFN;117
ZRKWBUOKWUXVZNCBENHA;WZPNOSPPABSBDVBNHYYIZWSHY;LPGKWHNWAKGDZJFIKLNLDF;117
DSPANDPDOJWQGUJKLZCTTBQHLGBBNHRRGJJKANXLWSZK;RNASTXSCVRRAPMRPMIXXJZBCTOCDGITNUEMPAPMZEFYG;RLJUAIZPHVXOWWDQUPMEGCTRBAQLTRKZBYKEW;116
FFQTAYWAIALQAGDPGAPITWVUIPXKTYWFPIEEVSMBUSMI;NFVLYXHMMKOYNHEZALNIKFREOOFLGYKR;TCEWEQOAEDGGULGUDCBOHIBWVTUQXMRIVBTLJMKSWGGBGEZKTTBKPZ;116
FYIYKZSIASHDQNCURKIKDGNAWVMOCGFKJWTCYPKYYFWSTHRMD;PBLTVTPQSRVWQMDTWRNXQOXCZJNUBWPS;KHBMPFJVJWXBUAXEBXTWHVNSFNOOYCRA;116
IZXMJPKALDOZGZOJHGPSUHPGFDRMXTQSNGHGFGUKVOLWWNMYOPQT;NHXNIHPUZFTJYSMFRGZD;IOSLMOPPNXYVWWNHIZCDVYLETXLTTECIFMAGYDSPBNNLTURVGHPR;116
JNHNHNMNFYADPXWKCEPYOM;KODXEEBVBQWTVUTZOFGUJPGGHPEZYCAISVDJ;AFIDJBWSRDJRCNHYPXTPIZKFPZTZWWZLMNJJWMTNVXHGHULBVYSPJMRJ;116
MGEIBUTJMRQIUPBNQMHCJSMMRULYNNAHS;OOIQQXRPLVOZH;RIGTITZXSAAREOKCOYMW;116
QIQBBONNHWLUPOQGQFZXHTCZYKWDFXZZTHMGIOFLCHU;SIGKZLXFAAKOZMBVHXRYYFKKMAHJCICBXDQMWZFNTOORURGN;SGTJCMSFYHEKFKCDWYM;116
XXIFUWJRCZUOMNHDFZ;DEVQSOHQOGHTDNPVIUUKZXGFXT;VPYUFNFSJZZQGDJLHF;116
YJMQGTPBRTQIENIDUFNWKFVEWYEQPZYKPZAFVYFELZJFLKP;DAHNKECSRVRDFLLCATXOGGPUPRCBHHAJLNMHSVIQZOTYFTBUTQYBNSX;SSODEGDFMENCKQMLEOEFVRSXFIGTNJYXOCNPKRSRNSHNJDC;116
ZHOWGFPWXHRZMEQNYAUXWAOHJOHUWBEQXEQ;MCIDYWLIFDSJCNFTJNGIJYFMWTLKAIPOXBCOZCSS;LXTOQLVZHOCJPEJVQBENU;116
ZLRTNZQVRTTKFXBIPTMUZSSYFQRIGYOUWHFSOUMO;PIXXSBGTXLAI;YOKBKPUWNRAJCIZNURGM;116
ACFBDPPSHPXELCLMGLIUISRGTZVX;BJERCEWBJX;RMOQFSPWZBPGZKCAAADEOPMEGNDFTGREEWPITIXPRESTHHUGFWVXGGCKTWG;115
AKTWWBDRHNCK;TRDLLTVUINZB;GFDZZRVUPZGMFEQEQOYGTVSLJEGFFTYHZ;115
BKYMCECKFQL;UBWONFMLKZJPHPYXWLNGGKPFWPUFHMJYSYTDHLVOZLZZLUQGCGXRDRFMWEI;XVFSAACHGLCNJOMWDISPETSKPXCCRRSAAPDV;115
CMICHMFZYJHWKTXQYCQBJ;AAAIOOILZKLQOMMBKCVJKFDIPWKLYGXOOHEYPEVGNYRAFVCZOFKPLCBP;BJFICQQBWVINYCGWWFUSGEKOCECWDBITIEQRMRFK;115
DJUMGBWNFCBPUZQKAQVRHNX;GVVKFDHAOEJGKFTQQRRQRCDWXXKGFREX;QSDXULMTZTRJDOQUPTRZVZNLLSAABQNBNJNFPPHFRRHCPYBJKWWLV;115
IBZDQMCCCZYO;YJURRPSPKTWOKNRWSKZNITMOTVFVAXNDYEHUJPHU;UQCQTSWUAQEOBPPRNJHHBALACGGJXXEPMZGEOREPRTLZYTPODJZOI;115
KYRQCBQXDWIWXONKUKNEPYUYVLFFAJGGMISARVSFXWIWTK;TIAFFOTCIYHJZPEUQYENKHUSBVKLZKAYFNOOOAMRMQRGWME;DTLTMKOTBLKNNSPYAQMLUJMYKVQAK;115
MNAPTILPNRPOVLQPEPEFQMGFATEUJWLUHEIJNXNSUKZYPCOE;GZBIIRDSSWARCZZIQCGHTYKEISAQV;LBDAHKYGNMGJUQXYUEUTTJZATXJSKICHNBRCMNVCGQLJJVRB;115
VKDHAYXPJAQIKTBTWUKHNQAMYSQGHXWNDYJOTFFAIHXZQSQJPITVYRAZRT;GRIRAMDWRLRYCLHOBGZLWTUAZLBVJNEKNYSJBTQONFFVKJGEBFVHEUZNK;OIWKJQUWRJEOJGMKPGSPZGAHCYQHUGFWUVJNYSYWGLRRMVSXGJKBWPRMBAZ;115
WKCMZHJPITQ;WWOAXDBDSQKIEZRFVVGEUOLVGSTGUQFHCDFHNIMSWYDMEEXJGRBQACD;GCYIQSMYLVWSBYZXWB;115
WYWGYIDFKSKSLQHEKNJANDFOTOKAWVOF;OTHCVROXOKQINELCNUKAKDAHRMWGRGPWNFAVRF;WKJSVLEIZYUHVJDOCRCCUHGEPRVMZWWKLXEHYSHLENSXEZLI;115
XDZHBPTDTGFEJ;FEUSTBNXKXKODHNIHGORQQMBWOQEKNZTVEKMVMLJPKXAAOFKTSUZVD;EENCZLDOOULIFDMYWPFYJJ;115
CHQKOUFXLWZWLQXBDF;GQZMPILUSXLILEPGWAF;TWYXGAJTRGWTJHEHSQZFUNJGYQQTGZSJLWUYPL;114
DPMDHOKJOAZLESFUOLSCGJQASGUADVKSVTHCGDXKJTOKKHYTWKR;CFNMTZXBQCHAPLWVFMNAKGWZRAHOLP;ESTDOTELRZNJQEYRXAKUFMIFGJIGHGBKCZXWGPOKWZSFMMRNELRHWETVGJ;114
DQWDMXNDMCYMMXIQ;XNIYEMHMNLKYBQVQAEMUNUFAKTFFGGL;VJVPEDPSPSAOWGLGGIDDJPAFSROYFLZIHHIZALLQANPEO;114
ESZSNQMIPZPZPEKJYMQUQVVBKIFNQKGNYKDH;TLDJGHZRGETOTFPWZWUCSRGLQLQXGGTB;NPUPRSDVWASLZMLBZYN;114
KQXCYKZZIUXGGKNUXLOPNPWSIGGPAUZKGGHEP;XFPYOSPDQDUUAUDUKDUEGOLMZKMMPGACWLXDJVUHMYHFYIDWCKMFW;CPTGIILCQHUVZHGKSTUATBNQXGTKULDW;114
LYWQRAQCMSBROVYFSQOQMQYYZNOJYSBVXYVQZFKYXDTLSVNDRNG;LGUPDJYFXQOAJJZGKPNSRRYATDFLENMVDC;WKMFVDACMFGRHGQVVSUYYSTAWKGDJIVYCWUDQBWSRXTFZCRAOMUS;114
